State,Year,Month,Date,Revenue
Oklahoma,2015,August,2015-08-01,9172276.0
Oklahoma,2015,September,2015-09-01,9298957.0
Oklahoma,2015,October,2015-10-01,9411507.0
Oklahoma,2015,November,2015-11-01,8922574.0
Oklahoma,2015,December,2015-12-01,9636282.0
Oklahoma,2015,YTD Total,,113140955.0
Oklahoma,2016,January,2016-01-01,9165089.41
Oklahoma,2016,February,2016-02-01,9979472.73
Oklahoma,2016,March,2016-03-01,10293190.3
Oklahoma,2016,April,2016-04-01,9907281.37
Oklahoma,2016,May,2016-05-01,9926901.54
Oklahoma,2016,June,2016-06-01,9087299.79
Oklahoma,2016,July,2016-07-01,9195374.32
Oklahoma,2016,August,2016-08-01,9297155.1
Oklahoma,2016,September,2016-09-01,9229249.76
Oklahoma,2016,October,2016-10-01,9062603.03
Oklahoma,2016,November,2016-11-01,9001396.82
Oklahoma,2016,December,2016-12-01,9168683.26
Oklahoma,2016,YTD Total,,113313697.0
Oklahoma,2017,January,2017-01-01,8696818.0
Oklahoma,2017,February,2017-02-01,9364268.0
Oklahoma,2017,March,2017-03-01,10633059.0
Oklahoma,2017,April,2017-04-01,10037600.0
Oklahoma,2017,May,2017-05-01,9753714.0
Oklahoma,2017,June,2017-06-01,9374644.0
Oklahoma,2017,July,2017-07-01,11554039.0
Oklahoma,2017,August,2017-08-01,11041743.0
Oklahoma,2017,September,2017-09-01,10962815.0
Oklahoma,2017,October,2017-10-01,10838825.0
Oklahoma,2017,November,2017-11-01,11024454.0
Oklahoma,2017,December,2017-12-01,11591999.0
Oklahoma,2017,YTD Total,,124873978.0
Oklahoma,2018,January,2018-01-01,10799639.07
Oklahoma,2018,February,2018-02-01,10897692.04
Oklahoma,2018,March,2018-03-01,13627001.56
Oklahoma,2018,April,2018-04-01,12281060.26
Oklahoma,2018,May,2018-05-01,12175054.24
Oklahoma,2018,June,2018-06-01,11249295.02
Oklahoma,2018,July,2018-07-01,11370068.43
Oklahoma,2018,August,2018-08-01,11192642.62
Oklahoma,2018,September,2018-09-01,11284577.83
Oklahoma,2018,October,2018-10-01,11352802.83
Oklahoma,2018,November,2018-11-01,11457247.03
Oklahoma,2018,December,2018-12-01,11918995.79
Oklahoma,2018,YTD Total,,139606077.0
Oklahoma,2019,January,2019-01-01,11032062.0
Oklahoma,2019,February,2019-02-01,11210845.0
Oklahoma,2019,March,2019-03-01,13865417.0
Oklahoma,2019,April,2019-04-01,11679946.0
Oklahoma,2019,May,2019-05-01,12484010.0
Oklahoma,2019,June,2019-06-01,10859521.0
Oklahoma,2019,July,2019-07-01,11251907.0
Oklahoma,2019,August,2019-08-01,12037052.0
Oklahoma,2019,September,2019-09-01,11104287.0
Oklahoma,2019,October,2019-10-01,11389667.0
Oklahoma,2019,November,2019-11-01,11804661.0
Oklahoma,2019,December,2019-12-01,12136583.0
Oklahoma,2019,YTD Total,,140855958.0
Oklahoma,2020,January,2020-01-01,11275860.0
Oklahoma,2020,February,2020-02-01,12175703.0
Oklahoma,2020,March,2020-03-01,6583394.0
Oklahoma,2020,April,2020-04-01,
Oklahoma,2020,May,2020-05-01,4192572.0
Oklahoma,2020,June,2020-06-01,9311092.0
Oklahoma,2020,July,2020-07-01,9710362.0
Oklahoma,2020,August,2020-08-01,9541095.0
Oklahoma,2020,September,2020-09-01,10077232.0
Oklahoma,2020,October,2020-10-01,10192196.0
Oklahoma,2020,November,2020-11-01,9254446.0
Oklahoma,2020,December,2020-12-01,9424454.0
Oklahoma,2020,YTD Total,,101738407.0
Oklahoma,2021,January,2021-01-01,10619663.0
Oklahoma,2021,February,2021-02-01,8604109.0
Oklahoma,2021,March,2021-03-01,14231414.0
Oklahoma,2021,April,2021-04-01,13591405.0
Oklahoma,2021,May,2021-05-01,12954329.0
Oklahoma,2021,June,2021-06-01,12185909.0
Oklahoma,2021,July,2021-07-01,12270204.0
Oklahoma,2021,August,2021-08-01,11474890.0
Oklahoma,2021,September,2021-09-01,12558776.0
Oklahoma,2021,October,2021-10-01,12713099.0
Oklahoma,2021,November,2021-11-01,11909868.0
Oklahoma,2021,December,2021-12-01,12678605.0
Oklahoma,2021,YTD Total,,145792270.0
Oklahoma,2022,January,2022-01-01,11038757.0
Oklahoma,2022,February,2022-02-01,11183326.0
Oklahoma,2022,March,2022-03-01,14671526.0
Oklahoma,2022,April,2022-04-01,14416058.0
Oklahoma,2022,May,2022-05-01,13269013.0
Oklahoma,2022,June,2022-06-01,11925049.0
Oklahoma,2022,July,2022-07-01,12604925.0
Oklahoma,2022,August,2022-08-01,12686235.0
Oklahoma,2022,September,2022-09-01,12224291.0
Oklahoma,2022,October,2022-10-01,12667039.0
Oklahoma,2022,November,2022-11-01,12236940.0
Oklahoma,2022,December,2022-12-01,11941901.0
Oklahoma,2022,YTD Total,,150865061.0
Oklahoma,2023,January,2023-01-01,12157165.0
Oklahoma,2023,February,2023-02-01,12393347.0
Oklahoma,2023,March,2023-03-01,14500933.0
Oklahoma,2023,April,2023-04-01,13744509.0
Oklahoma,2023,May,2023-05-01,13497979.0
Oklahoma,2023,June,2023-06-01,12053832.0
Oklahoma,2023,July,2023-07-01,12466735.0
Oklahoma,2023,August,2023-08-01,12171962.0
Oklahoma,2023,September,2023-09-01,12057625.0
Oklahoma,2023,October,2023-10-01,11550997.0
Oklahoma,2023,November,2023-11-01,11356997.0
Oklahoma,2023,December,2023-12-01,13473251.0
Oklahoma,2023,YTD Total,,151425332.0
Oklahoma,2024,January,2024-01-01,11350536.0
Oklahoma,2024,February,2024-02-01,12656436.0
Oklahoma,2024,March,2024-03-01,15147041.0
Oklahoma,2024,April,2024-04-01,12691093.0
Oklahoma,2024,May,2024-05-01,13450839.0
Oklahoma,2024,June,2024-06-01,9949433.0
Oklahoma,2024,July,2024-07-01,10899969.0
Oklahoma,2024,August,2024-08-01,14171415.0
Oklahoma,2024,September,2024-09-01,12281448.0
Oklahoma,2024,YTD Total,,112598211.0
Pennsylvania,2012,January,2012-01-01,243498055.0
Pennsylvania,2012,February,2012-02-01,272244678.0
Pennsylvania,2012,March,2012-03-01,295012024.0
Pennsylvania,2012,April,2012-04-01,270649126.0
Pennsylvania,2012,May,2012-05-01,267682157.0
Pennsylvania,2012,June,2012-06-01,262156526.0
Pennsylvania,2012,July,2012-07-01,269354774.0
Pennsylvania,2012,August,2012-08-01,270445771.0
Pennsylvania,2012,September,2012-09-01,259767499.0
Pennsylvania,2012,October,2012-10-01,243692416.0
Pennsylvania,2012,November,2012-11-01,248381749.0
Pennsylvania,2012,December,2012-12-01,255433090.0
Pennsylvania,2012,YTD Total,,3158317865.0
Pennsylvania,2013,January,2013-01-01,247622923.0
Pennsylvania,2013,February,2013-02-01,251293452.0
Pennsylvania,2013,March,2013-03-01,296718618.0
Pennsylvania,2013,April,2013-04-01,266707740.0
Pennsylvania,2013,May,2013-05-01,274003634.0
Pennsylvania,2013,June,2013-06-01,258572928.0
Pennsylvania,2013,July,2013-07-01,264860051.0
Pennsylvania,2013,August,2013-08-01,268905470.0
Pennsylvania,2013,September,2013-09-01,244973759.0
Pennsylvania,2013,October,2013-10-01,249524178.0
Pennsylvania,2013,November,2013-11-01,253712080.0
Pennsylvania,2013,December,2013-12-01,237033757.0
Pennsylvania,2013,YTD Total,,3113928590.0
Pennsylvania,2014,January,2014-01-01,246986946.0
Pennsylvania,2014,February,2014-02-01,247120040.0
Pennsylvania,2014,March,2014-03-01,277482836.0
Pennsylvania,2014,April,2014-04-01,270578910.0
Pennsylvania,2014,May,2014-05-01,277967930.0
Pennsylvania,2014,June,2014-06-01,259067890.0
Pennsylvania,2014,July,2014-07-01,280176774.0
Pennsylvania,2014,August,2014-08-01,272577311.0
Pennsylvania,2014,September,2014-09-01,253517001.0
Pennsylvania,2014,October,2014-10-01,265421422.0
Pennsylvania,2014,November,2014-11-01,253120565.0
Pennsylvania,2014,December,2014-12-01,269771386.0
Pennsylvania,2014,YTD Total,,3173789011.0
Pennsylvania,2015,January,2015-01-01,246986946.0
Pennsylvania,2015,February,2015-02-01,247120040.0
Pennsylvania,2015,March,2015-03-01,277482836.0
Pennsylvania,2015,April,2015-04-01,270578910.0
Pennsylvania,2015,May,2015-05-01,277967930.0
Pennsylvania,2015,June,2015-06-01,259067890.0
Pennsylvania,2015,July,2015-07-01,280176774.0
Pennsylvania,2015,August,2015-08-01,272577311.0
Pennsylvania,2015,September,2015-09-01,253517001.0
Pennsylvania,2015,October,2015-10-01,265421422.0
Pennsylvania,2015,November,2015-11-01,253120565.0
Pennsylvania,2015,December,2015-12-01,269771386.0
Pennsylvania,2015,YTD Total,,3173789011.0
Pennsylvania,2016,January,2016-01-01,255905079.0
Pennsylvania,2016,February,2016-02-01,268354231.0
Pennsylvania,2016,March,2016-03-01,289167505.0
Pennsylvania,2016,April,2016-04-01,281206497.0
Pennsylvania,2016,May,2016-05-01,280194999.0
Pennsylvania,2016,June,2016-06-01,292878357.0
Pennsylvania,2016,July,2016-07-01,288451402.0
Pennsylvania,2016,August,2016-08-01,260904472.0
Pennsylvania,2016,September,2016-09-01,260937477.0
Pennsylvania,2016,October,2016-10-01,263011980.0
Pennsylvania,2016,November,2016-11-01,249637268.0
Pennsylvania,2016,December,2016-12-01,257228162.0
Pennsylvania,2016,YTD Total,,3247877429.0
Pennsylvania,2017,January,2017-01-01,252914549.0
Pennsylvania,2017,February,2017-02-01,258571093.0
Pennsylvania,2017,March,2017-03-01,289527922.0
Pennsylvania,2017,April,2017-04-01,285249358.0
Pennsylvania,2017,May,2017-05-01,277712935.0
Pennsylvania,2017,June,2017-06-01,258471186.0
Pennsylvania,2017,July,2017-07-01,286980610.0
Pennsylvania,2017,August,2017-08-01,267460293.0
Pennsylvania,2017,September,2017-09-01,271006338.0
Pennsylvania,2017,October,2017-10-01,261944184.0
Pennsylvania,2017,November,2017-11-01,253560453.0
Pennsylvania,2017,December,2017-12-01,263458371.0
Pennsylvania,2017,YTD Total,,3226857292.0
Pennsylvania,2018,January,2018-01-01,248827400.0
Pennsylvania,2018,February,2018-02-01,262814001.0
Pennsylvania,2018,March,2018-03-01,300516012.0
Pennsylvania,2018,April,2018-04-01,280846143.0
Pennsylvania,2018,May,2018-05-01,280233839.0
Pennsylvania,2018,June,2018-06-01,272295332.0
Pennsylvania,2018,July,2018-07-01,278342439.0
Pennsylvania,2018,August,2018-08-01,275954422.0
Pennsylvania,2018,September,2018-09-01,270653539.0
Pennsylvania,2018,October,2018-10-01,255692737.0
Pennsylvania,2018,November,2018-11-01,258106400.0
Pennsylvania,2018,December,2018-12-01,210686249.0
Pennsylvania,2018,YTD Total,,3194968514.0
Pennsylvania,2019,January,2019-01-01,258975560.0
Pennsylvania,2019,February,2019-02-01,267551458.0
Pennsylvania,2019,March,2019-03-01,316279316.0
Pennsylvania,2019,April,2019-04-01,283881863.0
Pennsylvania,2019,May,2019-05-01,290803958.0
Pennsylvania,2019,June,2019-06-01,271299166.0
Pennsylvania,2019,July,2019-07-01,283704520.0
Pennsylvania,2019,August,2019-08-01,297206808.0
Pennsylvania,2019,September,2019-09-01,284753104.0
Pennsylvania,2019,October,2019-10-01,287874651.0
Pennsylvania,2019,November,2019-11-01,297940429.0
Pennsylvania,2019,December,2019-12-01,297967345.0
Pennsylvania,2019,YTD Total,,3438238176.0
Pennsylvania,2020,January,2020-01-01,311583972.0
Pennsylvania,2020,February,2020-02-01,311059586.0
Pennsylvania,2020,March,2020-03-01,155198234.0
Pennsylvania,2020,April,2020-04-01,46437814.0
Pennsylvania,2020,May,2020-05-01,62076326.0
Pennsylvania,2020,June,2020-06-01,133882126.0
Pennsylvania,2020,July,2020-07-01,288556149.0
Pennsylvania,2020,August,2020-08-01,310191965.0
Pennsylvania,2020,September,2020-09-01,285534540.0
Pennsylvania,2020,October,2020-10-01,300807354.0
Pennsylvania,2020,November,2020-11-01,295417524.0
Pennsylvania,2020,December,2020-12-01,168739237.0
Pennsylvania,2020,YTD Total,,2669484826.0
Pennsylvania,2021,January,2021-01-01,311102747.0
Pennsylvania,2021,February,2021-02-01,301979822.0
Pennsylvania,2021,March,2021-03-01,403131337.0
Pennsylvania,2021,April,2021-04-01,404105694.0
Pennsylvania,2021,May,2021-05-01,413182162.0
Pennsylvania,2021,June,2021-06-01,388892794.0
Pennsylvania,2021,July,2021-07-01,423657957.0
Pennsylvania,2021,August,2021-08-01,408092072.0
Pennsylvania,2021,September,2021-09-01,415671769.0
Pennsylvania,2021,October,2021-10-01,338391794.0
Pennsylvania,2021,November,2021-11-01,432490127.0
Pennsylvania,2021,December,2021-12-01,406328956.0
Pennsylvania,2021,YTD Total,,4647027230.0
Pennsylvania,2022,January,2022-01-01,360974156.0
Pennsylvania,2022,February,2022-02-01,375678415.0
Pennsylvania,2022,March,2022-03-01,462740098.0
Pennsylvania,2022,April,2022-04-01,461624620.0
Pennsylvania,2022,May,2022-05-01,447597751.0
Pennsylvania,2022,June,2022-06-01,389828232.0
Pennsylvania,2022,July,2022-07-01,429073746.0
Pennsylvania,2022,August,2022-08-01,425390200.0
Pennsylvania,2022,September,2022-09-01,448475624.0
Pennsylvania,2022,October,2022-10-01,450238965.0
Pennsylvania,2022,November,2022-11-01,452357923.0
Pennsylvania,2022,December,2022-12-01,474956993.0
Pennsylvania,2022,YTD Total,,5178936723.0
Pennsylvania,2023,January,2023-01-01,464488195.0
Pennsylvania,2023,February,2023-02-01,456838518.0
Pennsylvania,2023,March,2023-03-01,515278833.0
Pennsylvania,2023,April,2023-04-01,476723132.0
Pennsylvania,2023,May,2023-05-01,479377661.0
Pennsylvania,2023,June,2023-06-01,440491672.0
Pennsylvania,2023,July,2023-07-01,465601173.0
Pennsylvania,2023,August,2023-08-01,457153097.0
Pennsylvania,2023,September,2023-09-01,469661597.0
Pennsylvania,2023,October,2023-10-01,483006193.0
Pennsylvania,2023,November,2023-11-01,444473505.0
Pennsylvania,2023,December,2023-12-01,534215806.0
Pennsylvania,2023,YTD Total,,5687309382.0
Pennsylvania,2024,January,2024-01-01,477151563.0
Pennsylvania,2024,February,2024-02-01,499093212.0
Pennsylvania,2024,March,2024-03-01,546586347.0
Pennsylvania,2024,April,2024-04-01,504683410.0
Pennsylvania,2024,May,2024-05-01,520997871.0
Pennsylvania,2024,June,2024-06-01,471983424.0
Pennsylvania,2024,July,2024-07-01,500783633.0
Pennsylvania,2024,August,2024-08-01,510169391.0
Pennsylvania,2024,September,2024-09-01,505879340.0
Pennsylvania,2024,YTD Total,,4537328190.0
Rhode Island,2012,January,2012-01-01,39920217.0
Rhode Island,2012,February,2012-02-01,45800400.0
Rhode Island,2012,March,2012-03-01,50692734.0
Rhode Island,2012,April,2012-04-01,45823175.0
Rhode Island,2012,May,2012-05-01,45150588.0
Rhode Island,2012,June,2012-06-01,45053687.0
Rhode Island,2012,July,2012-07-01,44963578.0
Rhode Island,2012,August,2012-08-01,45512336.0
Rhode Island,2012,September,2012-09-01,42813256.0
Rhode Island,2012,October,2012-10-01,41284010.0
Rhode Island,2012,November,2012-11-01,40802889.0
Rhode Island,2012,December,2012-12-01,40141794.0
Rhode Island,2012,YTD Total,,527958664.0
Rhode Island,2013,January,2013-01-01,38507193.0
Rhode Island,2013,February,2013-02-01,41115274.0
Rhode Island,2013,March,2013-03-01,51513784.0
Rhode Island,2013,April,2013-04-01,48886442.0
Rhode Island,2013,May,2013-05-01,48020244.0
Rhode Island,2013,June,2013-06-01,44500467.0
Rhode Island,2013,July,2013-07-01,51951909.0
Rhode Island,2013,August,2013-08-01,54341884.0
Rhode Island,2013,September,2013-09-01,50153238.0
Rhode Island,2013,October,2013-10-01,50344815.0
Rhode Island,2013,November,2013-11-01,51302234.0
Rhode Island,2013,December,2013-12-01,47715979.0
Rhode Island,2013,YTD Total,,578353462.0
Rhode Island,2014,January,2014-01-01,50470481.0
Rhode Island,2014,February,2014-02-01,47417801.0
Rhode Island,2014,March,2014-03-01,62370964.0
Rhode Island,2014,April,2014-04-01,60041725.0
Rhode Island,2014,May,2014-05-01,61052206.0
Rhode Island,2014,June,2014-06-01,61077093.0
Rhode Island,2014,July,2014-07-01,55501113.0
Rhode Island,2014,August,2014-08-01,55762405.0
Rhode Island,2014,September,2014-09-01,51339959.0
Rhode Island,2014,October,2014-10-01,54225766.0
Rhode Island,2014,November,2014-11-01,52666518.0
Rhode Island,2014,December,2014-12-01,54443018.0
Rhode Island,2014,YTD Total,,666369048.0
Rhode Island,2015,January,2015-01-01,50470481.0
Rhode Island,2015,February,2015-02-01,47417801.0
Rhode Island,2015,March,2015-03-01,62370964.0
Rhode Island,2015,April,2015-04-01,60041725.0
Rhode Island,2015,May,2015-05-01,61052206.0
Rhode Island,2015,June,2015-06-01,61077093.0
Rhode Island,2015,July,2015-07-01,55501113.0
Rhode Island,2015,August,2015-08-01,55762405.0
Rhode Island,2015,September,2015-09-01,51339959.0
Rhode Island,2015,October,2015-10-01,54225766.0
Rhode Island,2015,November,2015-11-01,52666518.0
Rhode Island,2015,December,2015-12-01,54443018.0
Rhode Island,2015,YTD Total,,666369048.0
Rhode Island,2016,January,2016-01-01,54534791.0
Rhode Island,2016,February,2016-02-01,54570048.0
Rhode Island,2016,March,2016-03-01,59172055.0
Rhode Island,2016,April,2016-04-01,59796406.0
Rhode Island,2016,May,2016-05-01,59840135.0
Rhode Island,2016,June,2016-06-01,54386133.0
Rhode Island,2016,July,2016-07-01,59210535.0
Rhode Island,2016,August,2016-08-01,55563070.0
Rhode Island,2016,September,2016-09-01,57051437.0
Rhode Island,2016,October,2016-10-01,56241496.0
Rhode Island,2016,November,2016-11-01,53815374.0
Rhode Island,2016,December,2016-12-01,51832301.0
Rhode Island,2016,YTD Total,,676013781.0
Rhode Island,2017,January,2017-01-01,53611144.0
Rhode Island,2017,February,2017-02-01,55880205.0
Rhode Island,2017,March,2017-03-01,61060366.0
Rhode Island,2017,April,2017-04-01,59619010.0
Rhode Island,2017,May,2017-05-01,57385002.0
Rhode Island,2017,June,2017-06-01,54442335.0
Rhode Island,2017,July,2017-07-01,61749058.0
Rhode Island,2017,August,2017-08-01,57516105.0
Rhode Island,2017,September,2017-09-01,56857881.0
Rhode Island,2017,October,2017-10-01,54785278.0
Rhode Island,2017,November,2017-11-01,54448687.0
Rhode Island,2017,December,2017-12-01,53367495.0
Rhode Island,2017,YTD Total,,680722568.0
Rhode Island,2018,January,2018-01-01,47864258.0
Rhode Island,2018,February,2018-02-01,49751587.0
Rhode Island,2018,March,2018-03-01,57904347.0
Rhode Island,2018,April,2018-04-01,55084482.0
Rhode Island,2018,May,2018-05-01,56668572.0
Rhode Island,2018,June,2018-06-01,53205089.0
Rhode Island,2018,July,2018-07-01,54239785.0
Rhode Island,2018,August,2018-08-01,54842128.0
Rhode Island,2018,September,2018-09-01,57092922.0
Rhode Island,2018,October,2018-10-01,53724265.0
Rhode Island,2018,November,2018-11-01,53776560.0
Rhode Island,2018,December,2018-12-01,59221471.0
Rhode Island,2018,YTD Total,,653375466.0
Rhode Island,2019,January,2019-01-01,54925270.0
Rhode Island,2019,February,2019-02-01,55396481.0
Rhode Island,2019,March,2019-03-01,67553231.0
Rhode Island,2019,April,2019-04-01,59753925.0
Rhode Island,2019,May,2019-05-01,59669749.0
Rhode Island,2019,June,2019-06-01,57533304.0
Rhode Island,2019,July,2019-07-01,50973812.0
Rhode Island,2019,August,2019-08-01,52734409.0
Rhode Island,2019,September,2019-09-01,50901690.0
Rhode Island,2019,October,2019-10-01,49549650.0
Rhode Island,2019,November,2019-11-01,53430642.0
Rhode Island,2019,December,2019-12-01,51734879.0
Rhode Island,2019,YTD Total,,664157042.0
Rhode Island,2020,January,2020-01-01,53818475.0
Rhode Island,2020,February,2020-02-01,56100710.0
Rhode Island,2020,March,2020-03-01,27100785.0
Rhode Island,2020,April,2020-04-01,27381.0
Rhode Island,2020,May,2020-05-01,163472.0
Rhode Island,2020,June,2020-06-01,11875360.0
Rhode Island,2020,July,2020-07-01,34077598.0
Rhode Island,2020,August,2020-08-01,31215556.0
Rhode Island,2020,September,2020-09-01,34326296.0
Rhode Island,2020,October,2020-10-01,39277021.0
Rhode Island,2020,November,2020-11-01,54511160.0
Rhode Island,2020,December,2020-12-01,12286872.0
Rhode Island,2020,YTD Total,,354780686.0
Rhode Island,2021,January,2021-01-01,36600056.0
Rhode Island,2021,February,2021-02-01,37307508.0
Rhode Island,2021,March,2021-03-01,51186005.0
Rhode Island,2021,April,2021-04-01,50875934.0
Rhode Island,2021,May,2021-05-01,52096034.0
Rhode Island,2021,June,2021-06-01,49793203.0
Rhode Island,2021,July,2021-07-01,57472563.0
Rhode Island,2021,August,2021-08-01,50363810.0
Rhode Island,2021,September,2021-09-01,52903488.0
Rhode Island,2021,October,2021-10-01,54062355.0
Rhode Island,2021,November,2021-11-01,53559893.0
Rhode Island,2021,December,2021-12-01,47862029.0
Rhode Island,2021,YTD Total,,594082878.0
Rhode Island,2022,January,2022-01-01,45461538.0
Rhode Island,2022,February,2022-02-01,49819675.0
Rhode Island,2022,March,2022-03-01,62492138.0
Rhode Island,2022,April,2022-04-01,60969230.0
Rhode Island,2022,May,2022-05-01,56760768.0
Rhode Island,2022,June,2022-06-01,54220725.0
Rhode Island,2022,July,2022-07-01,59044745.0
Rhode Island,2022,August,2022-08-01,58810150.0
Rhode Island,2022,September,2022-09-01,58996214.0
Rhode Island,2022,October,2022-10-01,61430044.0
Rhode Island,2022,November,2022-11-01,57692434.0
Rhode Island,2022,December,2022-12-01,62505817.0
Rhode Island,2022,YTD Total,,688203478.0
Rhode Island,2023,January,2023-01-01,58567690.0
Rhode Island,2023,February,2023-02-01,57983281.0
Rhode Island,2023,March,2023-03-01,65288441.0
Rhode Island,2023,April,2023-04-01,61248034.0
Rhode Island,2023,May,2023-05-01,59433036.0
Rhode Island,2023,June,2023-06-01,58457247.0
Rhode Island,2023,July,2023-07-01,58901206.0
Rhode Island,2023,August,2023-08-01,56791409.0
Rhode Island,2023,September,2023-09-01,58080068.0
Rhode Island,2023,October,2023-10-01,56969698.0
Rhode Island,2023,November,2023-11-01,54983692.0
Rhode Island,2023,December,2023-12-01,60813256.0
Rhode Island,2023,YTD Total,,707517058.0
Rhode Island,2024,January,2024-01-01,56063270.0
Rhode Island,2024,February,2024-02-01,55913506.0
Rhode Island,2024,March,2024-03-01,63896050.0
Rhode Island,2024,April,2024-04-01,58860843.0
Rhode Island,2024,May,2024-05-01,61504721.0
Rhode Island,2024,June,2024-06-01,57261691.0
Rhode Island,2024,July,2024-07-01,59115710.0
Rhode Island,2024,August,2024-08-01,59350141.0
Rhode Island,2024,September,2024-09-01,59607717.0
Rhode Island,2024,YTD Total,,531573649.0
South Dakota,2012,January,2012-01-01,7376859.0
South Dakota,2012,February,2012-02-01,7853491.0
South Dakota,2012,March,2012-03-01,8311203.0
South Dakota,2012,April,2012-04-01,8151370.0
South Dakota,2012,May,2012-05-01,9287337.0
South Dakota,2012,June,2012-06-01,8311389.0
South Dakota,2012,July,2012-07-01,9928167.0
South Dakota,2012,August,2012-08-01,11199024.0
South Dakota,2012,September,2012-09-01,9926848.0
South Dakota,2012,October,2012-10-01,9139606.0
South Dakota,2012,November,2012-11-01,7073848.0
South Dakota,2012,December,2012-12-01,7232903.0
South Dakota,2012,YTD Total,,103792045.0
South Dakota,2013,January,2013-01-01,7585784.0
South Dakota,2013,February,2013-02-01,7632913.0
South Dakota,2013,March,2013-03-01,8092883.0
South Dakota,2013,April,2013-04-01,7628373.0
South Dakota,2013,May,2013-05-01,9095975.0
South Dakota,2013,June,2013-06-01,8609435.0
South Dakota,2013,July,2013-07-01,10026503.0
South Dakota,2013,August,2013-08-01,10221804.0
South Dakota,2013,September,2013-09-01,9776383.0
South Dakota,2013,October,2013-10-01,7557420.0
South Dakota,2013,November,2013-11-01,6746227.0
South Dakota,2013,December,2013-12-01,6419541.0
South Dakota,2013,YTD Total,,99393241.0
South Dakota,2014,January,2014-01-01,7323146.68
South Dakota,2014,February,2014-02-01,7377865.27
South Dakota,2014,March,2014-03-01,8161555.34
South Dakota,2014,April,2014-04-01,7974560.74
South Dakota,2014,May,2014-05-01,7860768.42
South Dakota,2014,June,2014-06-01,8597109.23
South Dakota,2014,July,2014-07-01,10358690.57
South Dakota,2014,August,2014-08-01,10538743.26
South Dakota,2014,September,2014-09-01,10343631.09
South Dakota,2014,October,2014-10-01,8793945.69
South Dakota,2014,November,2014-11-01,6991474.13
South Dakota,2014,December,2014-12-01,7102308.79
South Dakota,2014,YTD Total,,101423799.21
South Dakota,2015,January,2015-01-01,7323146.68
South Dakota,2015,February,2015-02-01,7377865.27
South Dakota,2015,March,2015-03-01,8161555.34
South Dakota,2015,April,2015-04-01,7974560.74
South Dakota,2015,May,2015-05-01,7860768.42
South Dakota,2015,June,2015-06-01,8597109.23
South Dakota,2015,July,2015-07-01,10358690.57
South Dakota,2015,August,2015-08-01,10538743.26
South Dakota,2015,September,2015-09-01,10343631.09
South Dakota,2015,October,2015-10-01,8793945.69
South Dakota,2015,November,2015-11-01,6991474.13
South Dakota,2015,December,2015-12-01,7102308.79
South Dakota,2015,YTD Total,,101423799.21
South Dakota,2016,January,2016-01-01,7543540.26
South Dakota,2016,February,2016-02-01,7968634.06
South Dakota,2016,March,2016-03-01,8570235.3
South Dakota,2016,April,2016-04-01,7882384.15
South Dakota,2016,May,2016-05-01,8152888.31
South Dakota,2016,June,2016-06-01,9443480.31
South Dakota,2016,July,2016-07-01,9705804.06
South Dakota,2016,August,2016-08-01,10032840.57
South Dakota,2016,September,2016-09-01,9103173.68
South Dakota,2016,October,2016-10-01,8432799.06
South Dakota,2016,November,2016-11-01,6963371.64
South Dakota,2016,December,2016-12-01,5311198.4
South Dakota,2016,YTD Total,,99110349.8
South Dakota,2017,January,2017-01-01,6724336.0
South Dakota,2017,February,2017-02-01,7467183.0
South Dakota,2017,March,2017-03-01,8402493.0
South Dakota,2017,April,2017-04-01,7679301.0
South Dakota,2017,May,2017-05-01,8626613.0
South Dakota,2017,June,2017-06-01,8579326.0
South Dakota,2017,July,2017-07-01,9925440.0
South Dakota,2017,August,2017-08-01,10971715.0
South Dakota,2017,September,2017-09-01,9600301.0
South Dakota,2017,October,2017-10-01,8712785.0
South Dakota,2017,November,2017-11-01,7363409.0
South Dakota,2017,December,2017-12-01,7091561.0
South Dakota,2017,YTD Total,,101144463.75
South Dakota,2018,January,2018-01-01,7717566.98
South Dakota,2018,February,2018-02-01,6684727.76
South Dakota,2018,March,2018-03-01,8364067.6
South Dakota,2018,April,2018-04-01,7683893.39
South Dakota,2018,May,2018-05-01,8727312.3
South Dakota,2018,June,2018-06-01,8269874.02
South Dakota,2018,July,2018-07-01,9099025.4
South Dakota,2018,August,2018-08-01,10905910.04
South Dakota,2018,September,2018-09-01,9452604.4
South Dakota,2018,October,2018-10-01,8897780.23
South Dakota,2018,November,2018-11-01,7109100.0
South Dakota,2018,December,2018-12-01,7243254.13
South Dakota,2018,YTD Total,,100155116.0
South Dakota,2019,January,2019-01-01,7474604.0
South Dakota,2019,February,2019-02-01,6594612.0
South Dakota,2019,March,2019-03-01,7679293.0
South Dakota,2019,April,2019-04-01,8272523.0
South Dakota,2019,May,2019-05-01,8975080.0
South Dakota,2019,June,2019-06-01,8941318.0
South Dakota,2019,July,2019-07-01,10645811.0
South Dakota,2019,August,2019-08-01,10829189.0
South Dakota,2019,September,2019-09-01,10423413.0
South Dakota,2019,October,2019-10-01,8641689.0
South Dakota,2019,November,2019-11-01,6963448.0
South Dakota,2019,December,2019-12-01,7613733.0
South Dakota,2019,YTD Total,,103054714.0
South Dakota,2020,January,2020-01-01,8056891.0
South Dakota,2020,February,2020-02-01,7670267.0
South Dakota,2020,March,2020-03-01,6142060.0
South Dakota,2020,April,2020-04-01,
